RowID,BatchID,OPEN DATE,MID,MERCHAN DBA NAME,STATUS EDC,MSO,SOURCE CODE,POS1,WILAYAH,CHANNEL,TYPE MID
1446801,20189,2018-09-13,215319500,ANGKOT OK TRIP 21        ,02,   ,                  ,1,EBK,MBR,EDC
1446351,20189,2018-09-13,215081407,ANGKOT OK TRIP 210       ,02,   ,                  ,1,EBK,MBR,EDC
1446352,20189,2018-09-13,215081415,ANGKOT OK TRIP 211       ,02,   ,                  ,1,EBK,MBR,EDC
1446353,20189,2018-09-13,215081423,ANGKOT OK TRIP 212       ,02,   ,                  ,1,EBK,MBR,EDC
1446354,20189,2018-09-13,215081431,ANGKOT OK TRIP 213       ,02,   ,                  ,1,EBK,MBR,EDC
1446355,20189,2018-09-13,215081449,ANGKOT OK TRIP 214       ,02,   ,                  ,1,EBK,MBR,EDC
1446356,20189,2018-09-13,215081456,ANGKOT OK TRIP 215       ,02,   ,                  ,1,EBK,MBR,EDC
1446357,20189,2018-09-13,215081464,ANGKOT OK TRIP 216       ,02,   ,                  ,1,EBK,MBR,EDC
1446358,20189,2018-09-13,215081472,ANGKOT OK TRIP 217       ,02,   ,                  ,1,EBK,MBR,EDC
1446359,20189,2018-09-13,215081480,ANGKOT OK TRIP 218       ,02,   ,                  ,1,EBK,MBR,EDC
1446360,20189,2018-09-13,215081498,ANGKOT OK TRIP 219       ,02,   ,                  ,1,EBK,MBR,EDC
1446802,20189,2018-09-13,215319518,ANGKOT OK TRIP 22        ,02,   ,                  ,1,EBK,MBR,EDC
1446361,20189,2018-09-13,215081506,ANGKOT OK TRIP 220       ,02,   ,                  ,1,EBK,MBR,EDC
1446362,20189,2018-09-13,215081514,ANGKOT OK TRIP 221       ,02,   ,                  ,1,EBK,MBR,EDC
1446363,20189,2018-09-13,215081522,ANGKOT OK TRIP 222       ,02,   ,                  ,1,EBK,MBR,EDC
1446364,20189,2018-09-13,215081530,ANGKOT OK TRIP 223       ,02,   ,                  ,1,EBK,MBR,EDC
1446365,20189,2018-09-13,215081548,ANGKOT OK TRIP 224       ,02,   ,                  ,1,EBK,MBR,EDC
1446366,20189,2018-09-13,215081555,ANGKOT OK TRIP 225       ,02,   ,                  ,1,EBK,MBR,EDC
1446367,20189,2018-09-13,215081563,ANGKOT OK TRIP 226       ,02,   ,                  ,1,EBK,MBR,EDC
1446368,20189,2018-09-13,215081571,ANGKOT OK TRIP 227       ,02,   ,                  ,1,EBK,MBR,EDC
1446369,20189,2018-09-13,215081589,ANGKOT OK TRIP 228       ,02,   ,                  ,1,EBK,MBR,EDC
1446370,20189,2018-09-13,215081597,ANGKOT OK TRIP 229       ,02,   ,                  ,1,EBK,MBR,EDC
1446803,20189,2018-09-13,215319526,ANGKOT OK TRIP 23        ,02,   ,                  ,1,EBK,MBR,EDC
1446371,20189,2018-09-13,215081605,ANGKOT OK TRIP 230       ,02,   ,                  ,1,EBK,MBR,EDC
1446372,20189,2018-09-13,215081613,ANGKOT OK TRIP 231       ,02,   ,                  ,1,EBK,MBR,EDC
1446373,20189,2018-09-13,215081621,ANGKOT OK TRIP 232       ,02,   ,                  ,1,EBK,MBR,EDC
1446374,20189,2018-09-13,215081639,ANGKOT OK TRIP 233       ,02,   ,                  ,1,EBK,MBR,EDC
1446375,20189,2018-09-13,215081647,ANGKOT OK TRIP 234       ,02,   ,                  ,1,EBK,MBR,EDC
1446376,20189,2018-09-13,215081654,ANGKOT OK TRIP 235       ,02,   ,                  ,1,EBK,MBR,EDC
1446377,20189,2018-09-13,215081662,ANGKOT OK TRIP 236       ,02,   ,                  ,1,EBK,MBR,EDC
1446378,20189,2018-09-13,215081670,ANGKOT OK TRIP 237       ,02,   ,                  ,1,EBK,MBR,EDC
1446379,20189,2018-09-13,215081688,ANGKOT OK TRIP 238       ,02,   ,                  ,1,EBK,MBR,EDC
1446380,20189,2018-09-13,215081696,ANGKOT OK TRIP 239       ,02,   ,                  ,1,EBK,MBR,EDC
1446804,20189,2018-09-13,215319534,ANGKOT OK TRIP 24        ,02,   ,                  ,1,EBK,MBR,EDC
1446381,20189,2018-09-13,215081704,ANGKOT OK TRIP 240       ,02,   ,                  ,1,EBK,MBR,EDC
1446382,20189,2018-09-13,215081712,ANGKOT OK TRIP 241       ,02,   ,                  ,1,EBK,MBR,EDC
1446383,20189,2018-09-13,215081720,ANGKOT OK TRIP 242       ,02,   ,                  ,1,EBK,MBR,EDC
1446384,20189,2018-09-13,215081738,ANGKOT OK TRIP 243       ,02,   ,                  ,1,EBK,MBR,EDC
1446385,20189,2018-09-13,215081746,ANGKOT OK TRIP 244       ,02,   ,                  ,1,EBK,MBR,EDC
1446386,20189,2018-09-13,215081753,ANGKOT OK TRIP 245       ,02,   ,                  ,1,EBK,MBR,EDC
1446387,20189,2018-09-13,215081761,ANGKOT OK TRIP 246       ,02,   ,                  ,1,EBK,MBR,EDC
1446388,20189,2018-09-13,215081779,ANGKOT OK TRIP 247       ,02,   ,                  ,1,EBK,MBR,EDC
1446389,20189,2018-09-13,215081787,ANGKOT OK TRIP 248       ,02,   ,                  ,1,EBK,MBR,EDC
1446390,20189,2018-09-13,215081795,ANGKOT OK TRIP 249       ,02,   ,                  ,1,EBK,MBR,EDC
1446805,20189,2018-09-13,215319542,ANGKOT OK TRIP 25        ,02,   ,                  ,1,EBK,MBR,EDC
1446391,20189,2018-09-13,215081803,ANGKOT OK TRIP 250       ,02,   ,                  ,1,EBK,MBR,EDC
1446392,20189,2018-09-13,215081811,ANGKOT OK TRIP 251       ,02,   ,                  ,1,EBK,MBR,EDC
1446393,20189,2018-09-13,215081829,ANGKOT OK TRIP 252       ,02,   ,                  ,1,EBK,MBR,EDC
1446394,20189,2018-09-13,215081837,ANGKOT OK TRIP 253       ,02,   ,                  ,1,EBK,MBR,EDC
1446395,20189,2018-09-13,215081845,ANGKOT OK TRIP 254       ,02,   ,                  ,1,EBK,MBR,EDC
1446396,20189,2018-09-13,215081852,ANGKOT OK TRIP 255       ,02,   ,                  ,1,EBK,MBR,EDC
1446397,20189,2018-09-13,215081860,ANGKOT OK TRIP 256       ,02,   ,                  ,1,EBK,MBR,EDC
1446398,20189,2018-09-13,215081878,ANGKOT OK TRIP 257       ,02,   ,                  ,1,EBK,MBR,EDC
1446399,20189,2018-09-13,215081886,ANGKOT OK TRIP 258       ,02,   ,                  ,1,EBK,MBR,EDC
1446400,20189,2018-09-13,215081894,ANGKOT OK TRIP 259       ,02,   ,                  ,1,EBK,MBR,EDC
1446806,20189,2018-09-13,215319559,ANGKOT OK TRIP 26        ,02,   ,                  ,1,EBK,MBR,EDC
1446401,20189,2018-09-13,215081902,ANGKOT OK TRIP 260       ,02,   ,                  ,1,EBK,MBR,EDC
1446402,20189,2018-09-13,215081910,ANGKOT OK TRIP 261       ,02,   ,                  ,1,EBK,MBR,EDC
1446403,20189,2018-09-13,215081928,ANGKOT OK TRIP 262       ,02,   ,                  ,1,EBK,MBR,EDC
1446404,20189,2018-09-13,215081936,ANGKOT OK TRIP 263       ,02,   ,                  ,1,EBK,MBR,EDC
1446405,20189,2018-09-13,215081944,ANGKOT OK TRIP 264       ,02,   ,                  ,1,EBK,MBR,EDC
1446406,20189,2018-09-13,215081951,ANGKOT OK TRIP 265       ,02,   ,                  ,1,EBK,MBR,EDC
1446407,20189,2018-09-13,215081969,ANGKOT OK TRIP 266       ,02,   ,                  ,1,EBK,MBR,EDC
1446408,20189,2018-09-13,215081977,ANGKOT OK TRIP 267       ,02,   ,                  ,1,EBK,MBR,EDC
1446409,20189,2018-09-13,215081985,ANGKOT OK TRIP 268       ,02,   ,                  ,1,EBK,MBR,EDC
1446410,20189,2018-09-13,215081993,ANGKOT OK TRIP 269       ,02,   ,                  ,1,EBK,MBR,EDC
1446807,20189,2018-09-13,215319567,ANGKOT OK TRIP 27        ,02,   ,                  ,1,EBK,MBR,EDC
1446411,20189,2018-09-13,215082009,ANGKOT OK TRIP 270       ,02,   ,                  ,1,EBK,MBR,EDC
1446412,20189,2018-09-13,215082017,ANGKOT OK TRIP 271       ,02,   ,                  ,1,EBK,MBR,EDC
1446413,20189,2018-09-13,215082025,ANGKOT OK TRIP 272       ,02,   ,                  ,1,EBK,MBR,EDC
1446414,20189,2018-09-13,215082033,ANGKOT OK TRIP 273       ,02,   ,                  ,1,EBK,MBR,EDC
1446415,20189,2018-09-13,215082041,ANGKOT OK TRIP 274       ,02,   ,                  ,1,EBK,MBR,EDC
1446416,20189,2018-09-13,215082058,ANGKOT OK TRIP 275       ,02,   ,                  ,1,EBK,MBR,EDC
1446417,20189,2018-09-13,215082066,ANGKOT OK TRIP 276       ,02,   ,                  ,1,EBK,MBR,EDC
1446418,20189,2018-09-13,215082074,ANGKOT OK TRIP 277       ,02,   ,                  ,1,EBK,MBR,EDC
1446419,20189,2018-09-13,215082082,ANGKOT OK TRIP 278       ,02,   ,                  ,1,EBK,MBR,EDC
1446420,20189,2018-09-13,215082090,ANGKOT OK TRIP 279       ,02,   ,                  ,1,EBK,MBR,EDC
1446808,20189,2018-09-13,215319575,ANGKOT OK TRIP 28        ,02,   ,                  ,1,EBK,MBR,EDC
1446421,20189,2018-09-13,215082108,ANGKOT OK TRIP 280       ,02,   ,                  ,1,EBK,MBR,EDC
1446422,20189,2018-09-13,215082116,ANGKOT OK TRIP 281       ,02,   ,                  ,1,EBK,MBR,EDC
1446423,20189,2018-09-13,215082124,ANGKOT OK TRIP 282       ,02,   ,                  ,1,EBK,MBR,EDC
1446424,20189,2018-09-13,215082132,ANGKOT OK TRIP 283       ,02,   ,                  ,1,EBK,MBR,EDC
1446425,20189,2018-09-13,215082140,ANGKOT OK TRIP 284       ,02,   ,                  ,1,EBK,MBR,EDC
1446426,20189,2018-09-13,215082157,ANGKOT OK TRIP 285       ,02,   ,                  ,1,EBK,MBR,EDC
1446427,20189,2018-09-13,215082165,ANGKOT OK TRIP 286       ,02,   ,                  ,1,EBK,MBR,EDC
1446428,20189,2018-09-13,215082173,ANGKOT OK TRIP 287       ,02,   ,                  ,1,EBK,MBR,EDC
1446429,20189,2018-09-13,215082181,ANGKOT OK TRIP 288       ,02,   ,                  ,1,EBK,MBR,EDC
1446430,20189,2018-09-13,215082199,ANGKOT OK TRIP 289       ,02,   ,                  ,1,EBK,MBR,EDC
1446809,20189,2018-09-13,215319583,ANGKOT OK TRIP 29        ,02,   ,                  ,1,EBK,MBR,EDC
1446431,20189,2018-09-13,215082207,ANGKOT OK TRIP 290       ,02,   ,                  ,1,EBK,MBR,EDC
1446432,20189,2018-09-13,215082215,ANGKOT OK TRIP 291       ,02,   ,                  ,1,EBK,MBR,EDC
1446433,20189,2018-09-13,215082223,ANGKOT OK TRIP 292       ,02,   ,                  ,1,EBK,MBR,EDC
1446434,20189,2018-09-13,215082231,ANGKOT OK TRIP 293       ,02,   ,                  ,1,EBK,MBR,EDC
1446435,20189,2018-09-13,215082249,ANGKOT OK TRIP 294       ,02,   ,                  ,1,EBK,MBR,EDC
1446436,20189,2018-09-13,215082256,ANGKOT OK TRIP 295       ,02,   ,                  ,1,EBK,MBR,EDC
1446437,20189,2018-09-13,215082264,ANGKOT OK TRIP 296       ,02,   ,                  ,1,EBK,MBR,EDC
1446438,20189,2018-09-13,215082272,ANGKOT OK TRIP 297       ,02,   ,                  ,1,EBK,MBR,EDC
1446439,20189,2018-09-13,215082280,ANGKOT OK TRIP 298       ,02,   ,                  ,1,EBK,MBR,EDC
1446440,20189,2018-09-13,215082298,ANGKOT OK TRIP 299       ,02,   ,                  ,1,EBK,MBR,EDC
1446783,20189,2018-09-13,215319328,ANGKOT OK TRIP 3         ,02,   ,                  ,1,EBK,MBR,EDC
1446810,20189,2018-09-13,215319591,ANGKOT OK TRIP 30        ,02,   ,                  ,1,EBK,MBR,EDC
1446441,20189,2018-09-13,215082306,ANGKOT OK TRIP 300       ,02,   ,                  ,1,EBK,MBR,EDC
1446442,20189,2018-09-13,215082314,ANGKOT OK TRIP 301       ,02,   ,                  ,1,EBK,MBR,EDC
1446443,20189,2018-09-13,215082322,ANGKOT OK TRIP 302       ,02,   ,                  ,1,EBK,MBR,EDC
1446444,20189,2018-09-13,215082330,ANGKOT OK TRIP 303       ,02,   ,                  ,1,EBK,MBR,EDC
1446445,20189,2018-09-13,215082348,ANGKOT OK TRIP 304       ,02,   ,                  ,1,EBK,MBR,EDC
1446446,20189,2018-09-13,215082355,ANGKOT OK TRIP 305       ,02,   ,                  ,1,EBK,MBR,EDC
1446447,20189,2018-09-13,215082363,ANGKOT OK TRIP 306       ,02,   ,                  ,1,EBK,MBR,EDC
1446448,20189,2018-09-13,215082371,ANGKOT OK TRIP 307       ,02,   ,                  ,1,EBK,MBR,EDC
1446449,20189,2018-09-13,215082389,ANGKOT OK TRIP 308       ,02,   ,                  ,1,EBK,MBR,EDC
1446450,20189,2018-09-13,215082397,ANGKOT OK TRIP 309       ,02,   ,                  ,1,EBK,MBR,EDC
1446811,20189,2018-09-13,215319609,ANGKOT OK TRIP 31        ,02,   ,                  ,1,EBK,MBR,EDC
1446451,20189,2018-09-13,215082405,ANGKOT OK TRIP 310       ,02,   ,                  ,1,EBK,MBR,EDC
1446452,20189,2018-09-13,215082413,ANGKOT OK TRIP 311       ,02,   ,                  ,1,EBK,MBR,EDC
1446453,20189,2018-09-13,215082421,ANGKOT OK TRIP 312       ,02,   ,                  ,1,EBK,MBR,EDC
1446454,20189,2018-09-13,215082439,ANGKOT OK TRIP 313       ,02,   ,                  ,1,EBK,MBR,EDC
1446455,20189,2018-09-13,215082447,ANGKOT OK TRIP 314       ,02,   ,                  ,1,EBK,MBR,EDC
1446456,20189,2018-09-13,215082454,ANGKOT OK TRIP 315       ,02,   ,                  ,1,EBK,MBR,EDC
1446457,20189,2018-09-13,215082462,ANGKOT OK TRIP 316       ,02,   ,                  ,1,EBK,MBR,EDC
1446458,20189,2018-09-13,215082470,ANGKOT OK TRIP 317       ,02,   ,                  ,1,EBK,MBR,EDC
1446459,20189,2018-09-13,215082488,ANGKOT OK TRIP 318       ,02,   ,                  ,1,EBK,MBR,EDC
1446460,20189,2018-09-13,215082496,ANGKOT OK TRIP 319       ,02,   ,                  ,1,EBK,MBR,EDC
1446812,20189,2018-09-13,215319617,ANGKOT OK TRIP 32        ,02,   ,                  ,1,EBK,MBR,EDC
1446461,20189,2018-09-13,215082504,ANGKOT OK TRIP 320       ,02,   ,                  ,1,EBK,MBR,EDC
1446462,20189,2018-09-13,215082512,ANGKOT OK TRIP 321       ,02,   ,                  ,1,EBK,MBR,EDC
1446463,20189,2018-09-13,215082520,ANGKOT OK TRIP 322       ,02,   ,                  ,1,EBK,MBR,EDC
1446464,20189,2018-09-13,215082538,ANGKOT OK TRIP 323       ,02,   ,                  ,1,EBK,MBR,EDC
1446465,20189,2018-09-13,215082546,ANGKOT OK TRIP 324       ,02,   ,                  ,1,EBK,MBR,EDC
1446466,20189,2018-09-13,215082553,ANGKOT OK TRIP 325       ,02,   ,                  ,1,EBK,MBR,EDC
1446467,20189,2018-09-13,215082561,ANGKOT OK TRIP 326       ,02,   ,                  ,1,EBK,MBR,EDC
1446468,20189,2018-09-13,215082579,ANGKOT OK TRIP 327       ,02,   ,                  ,1,EBK,MBR,EDC
1446469,20189,2018-09-13,215082587,ANGKOT OK TRIP 328       ,02,   ,                  ,1,EBK,MBR,EDC
1446470,20189,2018-09-13,215082595,ANGKOT OK TRIP 329       ,02,   ,                  ,1,EBK,MBR,EDC
1446813,20189,2018-09-13,215319625,ANGKOT OK TRIP 33        ,02,   ,                  ,1,EBK,MBR,EDC
1446471,20189,2018-09-13,215082603,ANGKOT OK TRIP 330       ,02,   ,                  ,1,EBK,MBR,EDC
1446472,20189,2018-09-13,215082611,ANGKOT OK TRIP 331       ,02,   ,                  ,1,EBK,MBR,EDC
1446473,20189,2018-09-13,215082629,ANGKOT OK TRIP 332       ,02,   ,                  ,1,EBK,MBR,EDC
1446474,20189,2018-09-13,215082637,ANGKOT OK TRIP 333       ,02,   ,                  ,1,EBK,MBR,EDC
1446475,20189,2018-09-13,215082645,ANGKOT OK TRIP 334       ,02,   ,                  ,1,EBK,MBR,EDC
1446476,20189,2018-09-13,215082652,ANGKOT OK TRIP 335       ,02,   ,                  ,1,EBK,MBR,EDC
1446477,20189,2018-09-13,215082660,ANGKOT OK TRIP 336       ,02,   ,                  ,1,EBK,MBR,EDC
1446478,20189,2018-09-13,215082678,ANGKOT OK TRIP 337       ,02,   ,                  ,1,EBK,MBR,EDC
1446479,20189,2018-09-13,215082686,ANGKOT OK TRIP 338       ,02,   ,                  ,1,EBK,MBR,EDC
1446480,20189,2018-09-13,215082694,ANGKOT OK TRIP 339       ,02,   ,                  ,1,EBK,MBR,EDC
1446814,20189,2018-09-13,215319633,ANGKOT OK TRIP 34        ,02,   ,                  ,1,EBK,MBR,EDC
1446481,20189,2018-09-13,215082702,ANGKOT OK TRIP 340       ,02,   ,                  ,1,EBK,MBR,EDC
1446482,20189,2018-09-13,215082710,ANGKOT OK TRIP 341       ,02,   ,                  ,1,EBK,MBR,EDC
1446483,20189,2018-09-13,215082728,ANGKOT OK TRIP 342       ,02,   ,                  ,1,EBK,MBR,EDC
1446484,20189,2018-09-13,215082736,ANGKOT OK TRIP 343       ,02,   ,                  ,1,EBK,MBR,EDC
1446485,20189,2018-09-13,215082744,ANGKOT OK TRIP 344       ,02,   ,                  ,1,EBK,MBR,EDC
1446486,20189,2018-09-13,215082751,ANGKOT OK TRIP 345       ,02,   ,                  ,1,EBK,MBR,EDC
1446487,20189,2018-09-13,215082769,ANGKOT OK TRIP 346       ,02,   ,                  ,1,EBK,MBR,EDC
1446488,20189,2018-09-13,215082777,ANGKOT OK TRIP 347       ,02,   ,                  ,1,EBK,MBR,EDC
1446489,20189,2018-09-13,215082785,ANGKOT OK TRIP 348       ,02,   ,                  ,1,EBK,MBR,EDC
1446490,20189,2018-09-13,215082793,ANGKOT OK TRIP 349       ,02,   ,                  ,1,EBK,MBR,EDC
1446815,20189,2018-09-13,215319641,ANGKOT OK TRIP 35        ,02,   ,                  ,1,EBK,MBR,EDC
1446491,20189,2018-09-13,215082801,ANGKOT OK TRIP 350       ,02,   ,                  ,1,EBK,MBR,EDC
1446492,20189,2018-09-13,215082819,ANGKOT OK TRIP 351       ,02,   ,                  ,1,EBK,MBR,EDC
1446493,20189,2018-09-13,215082827,ANGKOT OK TRIP 352       ,02,   ,                  ,1,EBK,MBR,EDC
1446494,20189,2018-09-13,215082835,ANGKOT OK TRIP 353       ,02,   ,                  ,1,EBK,MBR,EDC
1446495,20189,2018-09-13,215082843,ANGKOT OK TRIP 354       ,02,   ,                  ,1,EBK,MBR,EDC
1446496,20189,2018-09-13,215082850,ANGKOT OK TRIP 355       ,02,   ,                  ,1,EBK,MBR,EDC
1446497,20189,2018-09-13,215082868,ANGKOT OK TRIP 356       ,02,   ,                  ,1,EBK,MBR,EDC
1446498,20189,2018-09-13,215082876,ANGKOT OK TRIP 357       ,02,   ,                  ,1,EBK,MBR,EDC
1446499,20189,2018-09-13,215082884,ANGKOT OK TRIP 358       ,02,   ,                  ,1,EBK,MBR,EDC
1446500,20189,2018-09-13,215082892,ANGKOT OK TRIP 359       ,02,   ,                  ,1,EBK,MBR,EDC
1446816,20189,2018-09-13,215319658,ANGKOT OK TRIP 36        ,02,   ,                  ,1,EBK,MBR,EDC
1446501,20189,2018-09-13,215082900,ANGKOT OK TRIP 360       ,02,   ,                  ,1,EBK,MBR,EDC
1446502,20189,2018-09-13,215082918,ANGKOT OK TRIP 361       ,02,   ,                  ,1,EBK,MBR,EDC
1446503,20189,2018-09-13,215082926,ANGKOT OK TRIP 362       ,02,   ,                  ,1,EBK,MBR,EDC
1446504,20189,2018-09-13,215082934,ANGKOT OK TRIP 363       ,02,   ,                  ,1,EBK,MBR,EDC
1446505,20189,2018-09-13,215082942,ANGKOT OK TRIP 364       ,02,   ,                  ,1,EBK,MBR,EDC
1446506,20189,2018-09-13,215082959,ANGKOT OK TRIP 365       ,02,   ,                  ,1,EBK,MBR,EDC
1446507,20189,2018-09-13,215082967,ANGKOT OK TRIP 366       ,02,   ,                  ,1,EBK,MBR,EDC
1446508,20189,2018-09-13,215082975,ANGKOT OK TRIP 367       ,02,   ,                  ,1,EBK,MBR,EDC
1446509,20189,2018-09-13,215082983,ANGKOT OK TRIP 368       ,02,   ,                  ,1,EBK,MBR,EDC
1446510,20189,2018-09-13,215082991,ANGKOT OK TRIP 369       ,02,   ,                  ,1,EBK,MBR,EDC
1446817,20189,2018-09-13,215319666,ANGKOT OK TRIP 37        ,02,   ,                  ,1,EBK,MBR,EDC
1446511,20189,2018-09-13,215083007,ANGKOT OK TRIP 370       ,02,   ,                  ,1,EBK,MBR,EDC
1446512,20189,2018-09-13,215083015,ANGKOT OK TRIP 371       ,02,   ,                  ,1,EBK,MBR,EDC
1446513,20189,2018-09-13,215083023,ANGKOT OK TRIP 372       ,02,   ,                  ,1,EBK,MBR,EDC
1446514,20189,2018-09-13,215083031,ANGKOT OK TRIP 373       ,02,   ,                  ,1,EBK,MBR,EDC
1446515,20189,2018-09-13,215083049,ANGKOT OK TRIP 374       ,02,   ,                  ,1,EBK,MBR,EDC
1446516,20189,2018-09-13,215083056,ANGKOT OK TRIP 375       ,02,   ,                  ,1,EBK,MBR,EDC
1446517,20189,2018-09-13,215083064,ANGKOT OK TRIP 376       ,02,   ,                  ,1,EBK,MBR,EDC
1446518,20189,2018-09-13,215083072,ANGKOT OK TRIP 377       ,02,   ,                  ,1,EBK,MBR,EDC
1446519,20189,2018-09-13,215083080,ANGKOT OK TRIP 378       ,02,   ,                  ,1,EBK,MBR,EDC
1446520,20189,2018-09-13,215083098,ANGKOT OK TRIP 379       ,02,   ,                  ,1,EBK,MBR,EDC
1446818,20189,2018-09-13,215319674,ANGKOT OK TRIP 38        ,02,   ,                  ,1,EBK,MBR,EDC
1446521,20189,2018-09-13,215083106,ANGKOT OK TRIP 380       ,02,   ,                  ,1,EBK,MBR,EDC
1446522,20189,2018-09-13,215083114,ANGKOT OK TRIP 381       ,02,   ,                  ,1,EBK,MBR,EDC
1446523,20189,2018-09-13,215083122,ANGKOT OK TRIP 382       ,02,   ,                  ,1,EBK,MBR,EDC
1446524,20189,2018-09-13,215083130,ANGKOT OK TRIP 383       ,02,   ,                  ,1,EBK,MBR,EDC
1446525,20189,2018-09-13,215083148,ANGKOT OK TRIP 384       ,02,   ,                  ,1,EBK,MBR,EDC
1446526,20189,2018-09-13,215083155,ANGKOT OK TRIP 385       ,02,   ,                  ,1,EBK,MBR,EDC
1446527,20189,2018-09-13,215083163,ANGKOT OK TRIP 386       ,02,   ,                  ,1,EBK,MBR,EDC
1446528,20189,2018-09-13,215083171,ANGKOT OK TRIP 387       ,02,   ,                  ,1,EBK,MBR,EDC
1446529,20189,2018-09-13,215083189,ANGKOT OK TRIP 388       ,02,   ,                  ,1,EBK,MBR,EDC
1446530,20189,2018-09-13,215083197,ANGKOT OK TRIP 389       ,02,   ,                  ,1,EBK,MBR,EDC
1446819,20189,2018-09-13,215319682,ANGKOT OK TRIP 39        ,02,   ,                  ,1,EBK,MBR,EDC
1446531,20189,2018-09-13,215083205,ANGKOT OK TRIP 390       ,02,   ,                  ,1,EBK,MBR,EDC
1446532,20189,2018-09-13,215083213,ANGKOT OK TRIP 391       ,02,   ,                  ,1,EBK,MBR,EDC
1446533,20189,2018-09-13,215083221,ANGKOT OK TRIP 392       ,02,   ,                  ,1,EBK,MBR,EDC
1446534,20189,2018-09-13,215083239,ANGKOT OK TRIP 393       ,02,   ,                  ,1,EBK,MBR,EDC
1446535,20189,2018-09-13,215083247,ANGKOT OK TRIP 394       ,02,   ,                  ,1,EBK,MBR,EDC
1446536,20189,2018-09-13,215083254,ANGKOT OK TRIP 395       ,02,   ,                  ,1,EBK,MBR,EDC
1446537,20189,2018-09-13,215083262,ANGKOT OK TRIP 396       ,02,   ,                  ,1,EBK,MBR,EDC
1446538,20189,2018-09-13,215083270,ANGKOT OK TRIP 397       ,02,   ,                  ,1,EBK,MBR,EDC
1446539,20189,2018-09-13,215083288,ANGKOT OK TRIP 398       ,02,   ,                  ,1,EBK,MBR,EDC
1446540,20189,2018-09-13,215083296,ANGKOT OK TRIP 399       ,02,   ,                  ,1,EBK,MBR,EDC
1446784,20189,2018-09-13,215319336,ANGKOT OK TRIP 4         ,02,   ,                  ,1,EBK,MBR,EDC
1446820,20189,2018-09-13,215319690,ANGKOT OK TRIP 40        ,02,   ,                  ,1,EBK,MBR,EDC
1446541,20189,2018-09-13,215083304,ANGKOT OK TRIP 400       ,02,   ,                  ,1,EBK,MBR,EDC
1446542,20189,2018-09-13,215083312,ANGKOT OK TRIP 401       ,02,   ,                  ,1,EBK,MBR,EDC
1446543,20189,2018-09-13,215083320,ANGKOT OK TRIP 402       ,02,   ,                  ,1,EBK,MBR,EDC
1446544,20189,2018-09-13,215083338,ANGKOT OK TRIP 403       ,02,   ,                  ,1,EBK,MBR,EDC
1446545,20189,2018-09-13,215083346,ANGKOT OK TRIP 404       ,02,   ,                  ,1,EBK,MBR,EDC
1446546,20189,2018-09-13,215083353,ANGKOT OK TRIP 405       ,02,   ,                  ,1,EBK,MBR,EDC
1446547,20189,2018-09-13,215083361,ANGKOT OK TRIP 406       ,02,   ,                  ,1,EBK,MBR,EDC
1446548,20189,2018-09-13,215083379,ANGKOT OK TRIP 407       ,02,   ,                  ,1,EBK,MBR,EDC
1446549,20189,2018-09-13,215083387,ANGKOT OK TRIP 408       ,02,   ,                  ,1,EBK,MBR,EDC
1446550,20189,2018-09-13,215083395,ANGKOT OK TRIP 409       ,02,   ,                  ,1,EBK,MBR,EDC
